@relation 'C__Users_jeimy_OneDrive_School_Classes_CAP4770 Data Mining_DM Project_Project Data'

@attribute text string
@attribute @@class@@ {HS,NonHS}

@data
'609,@adriandt31 .I would suggest #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall #BuildThatWall Add solar panels add alligatorsAnd arm those Nuns to say graceBut #BuildThatWall #BuildThat\r\n',HS
'614,It takes twelve Germans to work and pay taxes in order to fund the cost of just one migrant qCQQTySU1k\r\n',HS
'616,\"#BuildThatWall #ReleaseFisaReports, #BuildThatWall, @ReleaseFisaReports, please now Mr President, it will shut the Dems up! @realDonaldTrump. I am tired of the abuse you and #FLOTUS. #ReleaseTheUnredactedFisaReports now! You are our President, you can do it!\"\r\n',HS
'618,\"If this were true which it is not, well then there are millions of us in this nation so move on if you do not like it, leave @potus @realDonaldTrump #BuildTheWall #LockThemUp #EndDACA now !!!!!!!!!!!\"\r\n',HS
'620,Anyone feeling so sad and angry may go to Assam and other NE states and may kindly take all the illegal immigrants to their state or home just like West Bengal CM stated! #NRCAssam #IndiaForIndians #MamtaBanerjee #sarbanandasonowal\r\n',HS
'623,@chucktodd @MSNBC @SenatorLankford Reunification is the wrong word - never should done this - because always more illigal refugees will come. They have to brought back to the border without food with or without children quick.\r\n',HS
'624,#BuildThatWall Stop The Illegal Invasion !  #NoDACA #NoAmnesty #Trump #MAGA #immigration wyFPjTVeHK\r\n',HS
'625,@RealKyleMorris @non99402819 Shut the fuck up ! #BuildThatWall\r\n',HS
'630,@KamalaHarris You are a Friggin idiot and ANTI-AMERICAN #BuildTheWall #NoAmnesty #NODACA #DrainTheDeepState #VOTEDEMOUT2018 #MAGA #WalkAway #TRUMP2020 #TheStorm #LiberalismIsAMentalDisease\r\n',HS
'632,#FamiliesBelongTogether#deport ALL #ILLEGALaliens #endDACA #RoundupDACA #defund #SanctuaryCities and #SanctuaryStates #BuildTheWall\r\n',HS
'633,\"@Education4Libs Yes, why didn\'t Hussein take care of #NoDACA instead of unlawful keep it going, allow illegal aliens to pour into USA bringing Muslims in the middle of the night. Called ISIS \"\"ISIL\"\" take pallets of CASH to our enemies, Trevon could be my s\"\r\n',HS
'634,\"Skinny is not always healthy, tell that to Hollywood.They wouldn\'t house the immigrants or refugees from Obama\'s wars n dare to say they hate Trump bc globalist democracy.Have they looked at Paris France lately.Poor People\'s Campaign should get more funding from Dem or Rep ck1UPycHsi\"\r\n',HS
'635,\"250 million africans and 60 million \"\"refugees\"\" can\'t just go to Germany and Europe. If they try to come anyway, it would be a declaration of war against entire Europe! Don\'t think about to cheat us and to play the \"\"rascist card\"\" forever!\"\r\n',HS
'637,\"@NowTmrwForever @thehill Exactly! They\'re cracking down on child trafficking, so \"\"Its too dangerous\"\" to get them back! #BUILDTHATWALL!!!!\"\r\n',HS
'639,@SaraCarterDC Another young life taken to soon in my circle! Within 2 months of each other! 26 yrs old. Both were clean for 10/12 their one last time killed them both. When do we hold these people accountable for murder! @realDonaldTrump #BuildThatWall\r\n',HS
'641,In Austria the elder people in homes need 4 Euro for food daily each. Now the goverment like to reduce the benefit for refugees to 5 Euro daily. Why refugees get more money than the originated citiziens ? bSBvU06HXL\r\n',HS
'642,#DeportIllegalAliens Sanctuary Cities Government Aid (Taxpayer $$$) for Illegals No excuses#BuildThatWall #BuildThatDamnWall\r\n',HS
'647,\"@TheEconomist If immigration will not stopped in Europe, the refugees will destroy the welfare. This means streetfights and dead on European streets.\"\r\n',HS
'648,How to train your refugee QXnxYkK1wQ\r\n',HS
'653,Oh look another #IllegalAliens #libtard Radical Muslim terrorist who tries to kill Americans. Thanks to @CincyPD for killing that f***er & saving taxpayers for prison costs! #BuildThatWall\r\n',HS
'654,The Cubans never assimilated in Miami. Thats why I left. #ThirdWorldCountry #StopTheInvasion\r\n',HS
'665,\"@PutInBayDreamin @Phishie_Philly I would hate hate to own border property! Terrifying to see and know that was happening in my backyard! Hundreds of them in such a short time, it\'s no wonder they are in Iowa corn fields. Please #BuildThatWall Please for o\"\r\n',HS
'666,\"@Thomasjwhitmore @realDonaldTrump Tom, I am not arguing w results, I am disgusted that America business men/women chose to hire illegals in the first place. I believe this all started w a broken seasonal immigrant hiring system, loss of prevailing wage ru\"\r\n',HS
'668,\"This is how simple it is, not only for wages, but for other nice things in our country - like universal health care. Not possible with this many illegal immigrants in the country along with porous borders and employers wanting unending flow of cheap labor. Consensus won\'t happen. qjdKRUvqEc\"\r\n',HS
'672,The wall should have names of Americans who died in the hands of illegal immigration. As a reminder for why we are building it in the first place.\r\n',HS
'681,And on and it goes. #BUILDTHATWALL\r\n',HS
'682,Why? Everywhere they go!! WHY?? Act like normal phucking people!!  #Scum #NoMoreRefugees xlitWTPmJ5\r\n',HS
'683,\"@realDonaldTrump #NoDACA #TuesdayThoughtsObama Used Dreamer Illegal AliensTo Defraud The American Dream#NoDACAdeal #AmericaFirst Clint Eastwood was mocked forhis 2012 RNC speech, yet the new#ObamaPainting confirms ObamaIS nothing but an empty chair.CLINT \"\r\n',HS
'689,Illegal Aliens Killed Two Search And Rescue Dogs In Texas wicked infernal barbarians have no place in society!#BuildTheWallNow #DeportThemAll #NoAmnesty#NoDACA#NoMs\r\n',HS
'690,@DailyMail there is only one true question the Uk wants will immigration be stopped who ever promises this will win the uk vote\r\n',HS
'694,\"Twice-Deported Illegal Alien Buried Girlfriend In The Woods, Suspected Of Killing Her Still-Missing Toddler @realDonaldTrump @HouseGOP @SenateGOP #NoAmnesty #NoDACA #BuildTheWall #StopTheInvasion #FollowYourOath#KeepAmericaSafe\"\r\n',HS
'698,\"About 38.000 illigal refugees stay in ISRAEL. 1425 are in prison. If they return now they get a gift: 3500 USD. If they forget to return, they will prosecuted.ISRAEL gives an exampel, how to do ! Ftiu5kLiwp\"\r\n',HS
'700,\"Laughable... the police are stopping drivers to see if they’re wearing flip flops and issuing people with fines up to £2500... what a fucking disgrace, our police force are becoming a fucking joke..get out and nick these black gangs stabbing people and all the immigrant thieves!.\"\r\n',HS
'701,@V_of_Europe Hungary has refused point blank to allowed any of these migrant ships into any of their ports and their coastguard are rock solid. The invaders need to be sent back from whence they came -period.\r\n',HS
'704,Is this one of hard working immigrants just looking for a better life in the US that we hear about from the left all the time? #BuildTheWall #SendThemBack nWfAbO87R8\r\n',HS
'707,@TeamKitrinos I have run completely dry on empathy for refeguees after all the RAPEFUGEE economic migrants the traiterous NGOs have smuggled into Europe.\r\n',HS
'709,\"#BuildThatWall #IllegalAliens @ICEgov .@EXPECT_KA0S Eric Lang, CEO Yarrabee Farms admitted did not use EVerify for this killer or workers. Tell AG .@jeffsessions to get off his behind work on getting EVerify mandatory 4all jobs. Hopefully ICE raids YarebeeFarms as regular visit\"\r\n',HS
'716,\"\"\"Tent is not enough\"\" - Illegal migrants trying to assassinate Greek policemen because of the \"\"Bad\"\" treatment of illegals in Greece - Free Speech Time - VRvnR1MzNs @ISupport_Israel\"\r\n',HS
'719,The democratic processes of having my money stolen (aka taxes) to be given to low IQ immigrants. JzKfuK2igj\r\n',HS
'721,Communists Take Down Greek Government Website Over Athens Fire Disaster Response Time WO0tbViY3C #Greece #Anonymous won\'t be taking down terrorists #rapefugee websites any time soon.\r\n',HS
'722,#ExposeTerroristTrainingCamps #ShutDownTerroristTrainingCamps #ShutDownInvasionOfIllegalAliens #BuildTheWall #EndChainMigration #EndVisaLottery IN OTHER WORDS START PROTECTING AMERICAN CITIZENS!!! @DNC @SenateDems @SenSchumer @TeamPelosi @SenKamalaHarris @MaxineWaters @SenWarren\r\n',HS
'726,ICE: 124 illegal immigrants released from jail later charged in 138 murder cases #BuildTheWall #EnforceUSLaws#KeepAmericansSafeThis is all the Congress should be comtemplating!#BanSanctuaryCities #NoAmnesty #NoDACADeal #EndChainMigration #Deport\r\n',HS
'729,Nicola sturgeon wont put a cap on immigration really what about ur own people don\'t you learn anything Nicola u did offer that to ur scots\r\n',HS
'731,Mexican Fugitive Wanted For Murder Found In South Carolina We need a wall to keep these scum out of our country!#BuildTheWall #NoDACA#NoAmnesty #MAGA#KAG #VoteRed #WalkAway\r\n',HS
'733,\"#BozoBeto Says, He\'s The Best 4 TX He\'s For:*Ending #ICE*Open Borders*Legalizing DRUGS*Ending Immigration Laws4 MS-13 Gang Members BRUTALLY Hacked An Informant To Death W/A Machete In TX!#BuildThatWall#VetoBeto#KeepTexasRed #ChooseCruz\"\r\n',HS
'734,\"Street Interview whit Italians \"\"Send all migrants back to where they came from. They block streets to pray...\"\" - Free Speech Time - d5dQR8PG3r @ISupport_Israel\"\r\n',HS
'735,@RealDonaldTrump @HouseGOP Must Make Illegal #Immigration and Over Stays a Felon Pass Mandatory E-Verify for #Jobs and Welfare  #Trump #MAGA #RedNationRising esIWjnEgiI\r\n',HS
'737,\"The British public generally go to work then go home and many of them watch soaps on the TV, we are easily manipulated. We are a tolerant race and never objected to immigration, however many  immigrants are not so tolerant, there is only one god and it\'s not ours. qtkNwdOmxQ\"\r\n',HS
'738,@IndyRadoCOIN 1. Physical barrier2. Monitor/deport visa overstays3. Employer crack down4. Listen for the giant sucking sound of self-deportations#StopTheInvasion#CommonSenseSolutions#AmericaFirst#AmericansHaveDreamsToo\r\n',HS
'740,WHY MUSLIMS IMMIGRATE TO CHRISTIAN COUNTRIES ihd2q6hdaG via @YouTube\r\n',HS
'742,\"@MSF_Sea @MSF @BaobabExp Eritrea is safe. They can all go back home. The Eritreans who \'fled\' the country even go back for holidays to Eritrea, so they are not refugees.#sendthemback\"\r\n',HS
'747,\"ME TOO Swedish: Mother(45) make a relation with an Afghani refugee (18). They have sex, but he also kiss and touch her daughter(12). She is fighter for Me too movement, but are out of each control. itbIlmt3dt\"\r\n',HS
'748,\"SCOTUS an alien seeking admission to the U.S for the first time, having the least \"\"connection with this country,\"\" has the most limited due process of all whatever authorized by Congress This means no judges Deport ASAP  ! #Trump #MAGA #Immigration #NoDACA XxNtVimBBP\"\r\n',HS
'749,The #AmericanCommunists who live in our country want open borders.#DrainTheSwamp#StopTheInvasion VYuwzHiaFp\r\n',HS
'750,Watch: Afghan migrant harassed Bulgarian woman and got a lesson - Free Speech Time - SQlOAfxCaA @ISupport_Israel\r\n',HS
'751,CA - well now. Then your votes wont count if you allow illegal aliens to vote. THAT IS AN AMERICAN PRIVILEGE!! #BuildThatWall\r\n',HS
'756,Illegal Criminals EVERYWHERE #BuildThatWall !!\r\n',HS
'757,It\'s coming across the border. #BuildTheWall #BuildThatWall What\'s wrong with you @bopinion?\r\n',HS
'760,Watch: Hundreds of Dutchmen took to the streets to drive illegal immigrants out of their town - Free Speech Time - mBpGj3HteM @ISupport_Israel\r\n',HS
'761,@CNN If they weren\'t hear illegally than it wouldn\'t be a problem. Perhaps they should just leave. Nobody is stopping them.\r\n',HS
'763,@HISTORY At that time (80 years ago) the USA were consequent and have a line. Today the USA are a soft nation without any sucess for the future. The invasion of illigal refugees must stopped in all ways.\r\n',HS
'764,WATCH: Democratic Senator Doesn\'t Understand That Illegal Immigrants Have Broken Federal Law Fryi5vOUSw via @FlagandC  Morons elect morons...\r\n',HS
'769,\"Yes, please! #ClosetheLoopholes#MandateEVerify#endVisaLottery#EndChainMigration\"\r\n',HS
'771,\"@myriamwinner1 @DiamondandSilk So much Corruption in our government many things are swept under the rug, Drain the Swamp! #BlueRipple #KatesWall #OBAMASPYGATE #NoAmnesty #NoDACA #MAGA\"\r\n',HS
'773,\"@netminder68 @vdare If they don’t warrant a pay raise, then these immigrants aren’t as valuable as we’ve been told they are.\"\r\n',HS
'779,\"@CPC_HQ Apparently 300,000 immigrants a year is now \'normal\'. This is white genocide!rgN8YK6Z4oAfrica for Africans, Asia for Asians, White countries for everyone IS White Genocide.\"\r\n',HS
'780,Students in Arunachal threaten to launch \'Operation Clean Drive\' from August 17  if illegal migrants do not leave the state before that. Download app for more: AndroidÂ 76bEFEIB7UiPhoneÂ oqQkZ8i7Q2 281e5kYPzc\r\n',HS
'781,@SpeakerRyan Resign  #NoDACA #NoAmnesty costing Taxpayers Billions America Doesnt owe them Because their Parents broke #Immigration laws!   #RedNationRising #Trump #MAGA #SedThemHome uxoFsHq3AD\r\n',HS
'782,Illegal Alien With Long Criminal Record Murdered Man In North Carolina via @USIACrimeReport#BuildTheWall #EnforceUSLaws#EndDaca #BanSanctuaryCities#KeepAmericansSafe\r\n',HS
'783,@FoxNews @foxandfriends @restore_US_nowJust Imagine THE SIZEof THAT RED WAVE !!GOD BLESS TRUMP!Build That Wall#BuildThatWall Plz share..\r\n',HS
'785,In Rom a refugee of Mali atacks a couple which kiss on the street; he was prosecuted. BJoLqdAm2N\r\n',HS
'786,\"@talkRADIO for the millionth time , there is NO housing crisis , we have a mass immigration crisis and that had brought a mass birth crisis . Send all the illegals home for a start and free up 000s of Homes #Talkradio   @PennySmith\"\r\n',HS
'788,Anyone who believes that ICE needs to be abolished is literally INSANE!!!#BuildThatWall #LiberalismIsAMentalDisorder\r\n',HS
'790,\"@magpie839 @brianmurphycllr No you are in denial, the homeless and housing crisis are a result of many things, but mass immigration is critical. There are no refugees, only economic migrants from poor and backward cultures. Supply of which is limitless. N\"\r\n',HS
'791,Macron the centrist cat stands like the gorgeous Eiffel Tower in glass tuxedo thx for the war lies n propagandas are you still sending refugees to forests? War criminal! Free New Caledonia @EmmanuelMacron @BarackObama sACn61gEfQ\r\n',HS
'793,#BuildThatWallNow I do not want those vile thugs in our country! #EndChainMigration #EndSanctuaryCities #EndVisaLottery #AngelFamlies\r\n',HS
'796,Check this out and Retweet if you Agree ! #draintheswamp #buildthatwall #kag #politics #government #gop #Trumplicans #PresidentTrump #MAGA #TrumpTrain #AmericaFirst #donaldtrump #sorrynotsorry #politicalmemes #madmax #trumplicans #whitehouse #patriot\r\n',HS
'797,Mollie Tibbetts And The Low Illegal Crime Rate Lie - American Thinker #MollieTibbetts #BuildTheDamnWall #BuildTheWall #BuildTheWallNow #BuildThatWall #MAGA #RedNationRising #KeepAmericaGreat #KAG2020 #KAG TW502\r\n',HS
